,srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool
3111699,208957,2013-03-02 01:22:52,24,216,,,219,137592,3,4.0,1,4.61,0.2374,5.55,28,137.47,1,20319,5,89,1,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
578903,38678,2013-02-26 19:52:38,5,219,,,219,113983,4,4.5,1,5.15,0.1731,5.78,26,189.0,0,26928,1,128,2,0,1,1,,2604.63,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4945801,331963,2013-06-30 23:37:49,1,13,,,15,8841,4,3.0,0,3.83,0.303,0.0,15,127.02,0,5708,5,93,4,0,2,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
750295,50161,2013-05-05 17:42:53,5,73,,,99,125608,4,3.5,0,6.12,0.1834,5.34,16,186.0,0,4458,2,47,2,1,1,1,,,1,1.0,0.0,6.0,,,,,,,,,,0.0,0.0,,0.0,0.0,,1.0,0.0,6.0,,,,0,,0
1805545,121302,2012-11-24 08:47:30,19,158,,,158,128292,3,4.0,0,3.09,0.0316,4.38,15,81.06,0,26819,1,6,1,0,1,1,,,0,,,,,,,,1.0,,-1.0,0.0,12.0,,,,,,,,,,,,,0,,0
4517840,303022,2013-02-20 21:41:00,14,117,,,117,1078,4,3.5,0,1.79,,4.38,33,78.69,0,11399,7,347,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4056986,272186,2013-03-04 20:50:08,18,129,,,13,119801,4,4.5,1,0.69,0.0075,5.36,19,296.99,0,8214,1,78,2,2,1,0,,833.83,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4789623,321347,2013-02-05 13:53:57,5,219,,,219,116852,2,3.5,0,2.71,0.0088,4.55,16,68.0,0,26928,2,32,2,0,1,1,,83.64,0,,,,,,,0.0,0.0,,,,,0.0,1.0,,,,,,,,0.0,0.0,,0,,0
4337093,290976,2013-02-13 14:57:29,5,219,,,219,120743,3,4.0,0,2.08,,4.82,13,99.0,0,5753,1,1,2,0,1,1,,171.08,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
397495,26615,2012-12-30 19:51:51,5,219,,,219,127094,3,3.5,1,2.89,0.0247,5.24,28,121.0,0,9402,2,1,1,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,9.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,1,,0
210895,14190,2013-05-01 19:53:47,5,219,,,219,4330,2,4.0,1,2.71,,4.36,22,77.0,0,3170,3,92,2,0,1,1,,222.25,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2060988,138348,2013-06-05 23:18:45,24,216,,,100,137624,3,4.0,1,4.48,0.4211,0.0,7,176.73,0,12454,3,66,2,0,1,1,,,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
345186,23143,2013-06-18 15:09:02,15,219,,,219,442,4,4.5,1,1.61,0.0066,0.0,10,276.87,0,23605,1,197,2,0,1,0,,1188.73,1,,,,,,,,,,,,,,,,,,,,,,,,,1,338.33,1
1602383,107689,2013-01-22 20:56:13,14,100,,,100,82760,4,0.0,0,4.64,,5.59,3,335.72,0,27906,2,151,6,0,1,1,,58.09,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
104126,6975,2013-04-04 17:47:33,5,219,,,55,37912,3,3.5,0,5.28,0.4015,4.76,16,120.0,0,25801,1,85,1,0,1,1,,,1,,,,,,,,,,,,,0.0,0.0,,-1.0,0.0,10.0,-1.0,0.0,10.0,,,,0,,0
893074,59610,2012-12-30 11:28:53,5,219,,,219,54614,2,3.0,0,2.71,0.1082,4.63,35,90.0,0,19194,1,5,2,0,1,1,,1443.13,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
3706949,248911,2012-11-12 10:25:53,9,59,,,59,110754,3,0.0,0,2.2,,5.65,27,666.1,0,7723,3,47,2,2,1,1,,154.12,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3935702,264137,2013-05-26 18:06:20,5,219,,,59,73314,4,4.5,0,1.79,0.0494,4.52,16,64.0,0,26341,1,1,2,0,1,0,,4.01,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
2786181,187020,2013-05-22 14:49:37,16,132,,,31,23600,4,5.0,0,4.32,0.2288,5.54,12,232.74,0,17573,4,9,2,0,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,1.0,0.0,4.0,,,,0,,0
4701594,315382,2012-12-03 20:06:19,5,205,,,129,99903,5,4.5,1,4.9,0.2575,5.87,8,251.0,0,16076,1,6,1,0,1,0,,,0,,,,,,,0.0,0.0,,,,,-1.0,0.0,19.0,,,,0.0,0.0,2.0,0.0,0.0,,0,,0
3241931,217731,2012-11-08 12:59:56,14,100,,,219,72485,2,3.5,0,2.56,0.0368,4.46,8,60.98,1,24103,2,15,2,0,1,1,,211.4,1,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,6.0,0,,0
2526012,169601,2013-05-05 06:56:09,5,219,,,219,39851,2,4.0,1,2.83,0.0963,4.92,8,95.0,0,4075,1,97,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1682776,113004,2012-12-20 14:50:53,5,219,,,219,36822,3,4.0,1,2.3,0.1229,5.15,18,109.0,0,26172,2,6,1,0,1,0,,1101.88,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
2196583,147508,2013-06-11 13:05:10,9,59,,,219,118655,3,4.0,0,5.75,0.4428,0.0,14,239.17,1,5872,6,81,1,0,1,0,,2096.97,0,0.0,0.0,15.0,0.0,0.0,33.0,0.0,0.0,,,1.0,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
2496231,167646,2013-04-07 22:46:23,12,29,,,99,138308,3,3.0,0,4.17,,4.64,27,152.05,0,27609,2,8,2,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,0,,0
4044012,271313,2013-01-07 22:23:56,5,219,,,15,23462,4,3.5,0,4.47,0.4155,5.01,22,75.0,0,15359,5,36,1,0,1,0,,7197.62,1,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
3468267,232879,2013-06-06 19:24:26,5,219,,,219,120433,3,4.0,1,0.69,0.0089,0.0,8,109.0,0,4324,1,1,2,0,1,1,,74.48,1,,,,0.0,0.0,10.0,0.0,0.0,19.0,,,,,1.0,,,,,,,,0.0,0.0,10.0,0,,0
1834810,123257,2013-04-10 07:04:40,5,53,,,55,111268,4,4.5,0,5.18,,5.84,9,433.0,0,1433,3,9,1,1,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
3829039,257080,2013-06-03 19:50:27,24,216,,,39,10224,2,2.5,0,4.23,0.068,0.0,25,71.71,0,15122,2,8,2,0,2,0,,,0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0
1498099,100426,2013-06-01 09:07:32,5,219,,,219,20192,3,4.0,1,0.69,,5.07,27,140.0,0,5691,2,13,4,0,2,1,,542.48,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
681406,45592,2013-06-20 16:22:47,5,219,,,219,125083,4,4.5,1,3.61,0.0696,0.0,30,89.0,1,8192,1,25,4,0,1,0,,385.4,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
4826993,323949,2013-05-14 21:00:15,22,92,,,14,117327,4,4.0,0,1.1,0.0184,5.07,29,54.11,0,9453,4,17,2,0,1,1,,,0,,,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0
4633406,310830,2013-02-15 15:02:52,22,39,,,129,106238,4,3.5,1,0.69,0.0061,4.78,9,172.64,1,8851,4,24,1,0,8,0,,,0,,,,,,,,,,,,,1.0,0.0,14.0,1.0,0.0,14.0,1.0,0.0,14.0,,,,0,,0
4323847,290073,2012-12-04 01:59:55,14,100,,,205,114009,3,0.0,0,3.99,0.5587,4.92,16,204.49,1,27696,5,32,2,0,1,0,,6378.6,0,,,,0.0,0.0,9.0,0.0,0.0,13.0,0.0,0.0,10.0,,,,,,,,,,,,,0,,0
4228323,283768,2013-05-02 14:14:32,16,31,,,31,62431,3,0.0,0,1.39,,5.1,18,130.65,0,24841,2,42,1,0,1,1,,133.8,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3465399,232691,2013-06-08 14:37:08,5,219,,,219,32406,2,3.5,1,3.53,,0.0,29,60.0,0,27462,1,19,2,0,1,1,,286.17,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4044763,271358,2013-04-14 23:29:48,5,219,,,219,119316,4,4.5,1,4.01,0.1488,5.51,10,218.0,1,9358,2,40,4,0,2,1,,271.95,0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0.0,0.0,,0,,0
2889012,194024,2013-06-10 17:49:06,18,129,,,56,91104,4,4.5,0,5.08,,0.0,18,189.58,0,12775,1,243,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3696471,248197,2012-12-31 15:58:16,5,219,,,219,76580,2,4.0,1,1.61,0.0144,3.99,25,64.0,0,13073,1,0,2,0,1,0,,731.81,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
491647,32880,2012-12-23 11:39:40,16,31,,,162,9260,2,0.0,0,2.2,,5.1,21,35.61,0,6092,1,11,1,0,1,1,,828.76,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2712791,182078,2013-04-05 09:08:51,15,55,3.45,117.43,13,66874,4,4.5,0,3.81,0.0391,5.37,8,240.8,0,24333,1,3,2,0,2,0,,,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
3209740,215570,2013-05-07 21:51:45,5,219,,,219,136858,3,4.5,0,3.14,0.0732,4.88,13,179.0,0,23020,1,4,2,1,1,1,,2190.31,0,,,,,,,,,,,,,,-1.0,,,,,,,,,-1.0,,0,,0
4172583,279919,2013-06-28 13:14:22,14,55,,,215,116204,5,4.5,1,0.69,0.0018,0.0,16,235.76,1,2303,2,14,1,1,1,1,,,0,,,,,,,,,,,,,,1.0,,0.0,0.0,,0.0,0.0,,,,,0,,0
2540774,170569,2013-05-11 10:28:24,14,100,,,100,67271,3,3.5,1,2.64,0.1043,4.52,19,74.26,0,26120,1,0,2,0,1,1,,,0,,,,0.0,0.0,,,,,,,,0.0,0.0,5.0,,,,,,,-1.0,0.0,5.0,0,,0
4768932,319956,2013-01-14 12:42:18,5,219,,,219,39329,4,4.5,0,1.1,0.0022,5.32,26,119.0,0,26067,1,4,2,0,1,1,,120.12,0,,,,,,,,,,,,,0.0,0.0,25.0,,,,,,,0.0,0.0,25.0,0,,0
4535293,304260,2013-01-22 13:14:21,5,219,,,219,40243,3,0.0,1,0.69,0.0001,5.54,29,137.0,0,1986,4,50,2,0,2,0,,1186.65,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0
4765856,319754,2013-06-06 19:17:53,24,216,,,92,68170,3,,0,3.14,,0.0,29,68.86,1,14669,1,33,1,1,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2429387,163157,2013-01-25 14:19:49,5,219,,,219,127815,2,2.5,1,1.61,0.009,4.77,14,161.0,0,16858,2,42,2,0,1,1,,44.93,1,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
3786309,254298,2013-05-15 15:21:54,5,219,,,219,126858,2,4.0,1,1.39,,4.46,25,79.0,0,21220,1,0,1,0,1,0,,422.0,0,,,,0.0,0.0,,,,,,,,-1.0,0.0,9.0,,,,,,,-1.0,0.0,9.0,0,,0
2778945,186556,2013-02-08 09:50:30,14,219,,,100,14569,0,4.0,0,0.69,0.0286,4.87,22,97.8,0,14239,1,0,1,0,1,1,,1107.53,0,,,,1.0,0.0,12.0,,,,,,,,,,,,,,,,,,,0,,0
4417111,296391,2013-06-30 16:45:38,5,77,,,27,81114,0,4.0,0,2.48,0.022000000000000002,0.0,18,631.0,1,26637,4,24,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4840671,324799,2013-03-01 06:16:14,5,219,,,219,80034,3,4.0,1,3.91,0.0223,5.46,32,159.0,1,7100,3,9,2,0,1,0,-24.0242,548.25,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
4676158,313697,2013-02-04 11:07:07,24,216,,,216,34631,3,2.5,0,3.47,,4.44,8,70.26,1,24681,1,19,1,0,1,1,,,0,,,,,1.0,,,,,1.0,0.0,21.0,1.0,0.0,19.0,,,,,,,,,,0,,0
4145031,278102,2013-06-06 23:50:54,5,219,,,219,42011,3,3.0,0,3.09,0.1455,0.0,27,99.0,0,26067,1,6,2,0,1,0,,,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
3367900,226217,2013-04-13 13:00:42,5,219,,,219,86492,3,4.5,1,2.08,,5.03,18,260.0,1,28315,3,10,2,0,1,0,,192.39,0,,,,,1.0,,,,,,,,,1.0,,,,,,,,-1.0,0.0,17.0,0,,0
724116,48416,2013-05-12 16:07:23,11,103,,,103,98967,3,4.0,1,4.13,0.1847,4.53,6,90.47,0,1647,2,40,2,2,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1977103,132760,2013-06-03 21:55:35,12,32,,,109,117404,5,4.0,0,3.18,0.0223,0.0,16,364.8,0,26466,9,39,2,0,1,0,,1226.19,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2655106,178181,2013-04-25 11:32:21,5,219,,,219,62324,3,2.0,0,0.69,0.0121,4.34,28,69.0,0,22918,2,57,4,0,1,1,,102.84,1,,,,1.0,0.0,18.0,,,,,,,,,,,,,,,,1.0,0.0,3.0,0,,0
3475673,233370,2013-06-10 08:01:35,5,14,,,219,128251,3,4.0,1,3.33,0.0448,0.0,7,129.0,1,12582,2,7,1,0,1,0,,,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
3994672,268096,2013-01-03 15:29:32,5,219,,,219,42742,0,4.0,1,2.48,0.1111,4.96,19,90.0,0,3170,1,0,2,0,1,1,,596.82,0,,,,1.0,0.0,10.0,1.0,0.0,10.0,,,,,,,,,,,,,1.0,0.0,9.0,0,,0
2470756,165916,2013-04-28 00:07:01,5,219,,,219,15662,4,4.5,0,3.37,0.0455,5.61,24,160.0,0,12582,11,168,2,2,1,0,,2349.9,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
967883,64653,2013-03-25 10:41:14,5,219,,,219,83328,3,4.5,0,1.79,0.0139,4.92,9,119.0,1,18495,1,37,2,0,1,0,,766.25,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1751063,117567,2013-05-19 19:07:08,5,219,,,219,57845,4,4.0,1,0.69,0.0017,5.31,19,156.0,0,15307,3,25,1,0,1,1,,1529.75,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
1950954,130997,2013-03-14 10:21:07,5,219,,,219,80838,2,4.0,0,2.4,0.2534,4.37,14,55.0,0,10257,1,2,1,1,1,1,,252.84,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,-1.0,0.0,3.0,0,,0
2140392,143645,2012-11-27 13:46:46,5,219,,,219,111508,3,4.5,0,4.75,0.1461,5.29,35,131.0,1,18774,2,4,2,0,1,1,,219.17,0,,,,,1.0,,0.0,0.0,,,,,-1.0,0.0,33.0,,,,,,,-1.0,0.0,33.0,0,,0
2614516,175492,2013-06-11 20:52:20,5,219,,,219,26086,4,4.5,0,2.71,0.1304,0.0,3,207.0,1,5328,1,1,3,0,1,0,,52.54,0,,,,1.0,0.0,17.0,1.0,0.0,17.0,,,,,,,,,,,,,1.0,0.0,17.0,0,,0
605266,40433,2013-05-12 12:56:49,5,219,,,219,70076,4,4.0,1,3.04,0.0333,5.06,22,109.0,0,1986,1,0,1,0,1,0,,142.49,0,,,,0.0,0.0,,0.0,0.0,5.0,,,,,,,,,,,,,0.0,0.0,,0,,0
3257309,218734,2013-03-05 11:55:34,24,216,,,31,3076,0,0.0,0,2.71,,5.22,14,91.37,0,15620,3,68,1,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1942955,130458,2012-11-06 13:31:31,5,219,,,219,137855,0,4.0,0,4.84,0.2869,5.01,37,221.0,0,4045,2,7,2,0,1,0,-15.5443,461.36,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3198107,214798,2012-12-20 18:33:30,14,100,,,219,90312,5,4.5,1,4.49,0.0703,5.61,33,111.37,1,13216,3,8,1,1,1,1,,455.36,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
4617456,309815,2012-12-11 17:47:22,34,117,,,219,96809,2,3.0,1,3.5,0.1625,4.49,37,7.74,0,13472,1,231,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
397020,26591,2013-02-04 22:31:35,18,129,,,50,74095,4,4.0,0,1.79,0.0166,5.07,13,202.68,0,9312,3,51,2,1,1,0,,6477.01,0,,,,,,,,,,,,,,,,,,,,,,,,,1,609.96,1
3823654,256736,2013-05-07 15:46:34,5,219,,,219,33591,4,4.0,1,1.39,0.0364,5.39,33,216.0,0,26531,2,31,2,0,1,1,,90.88,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
893461,59636,2013-05-31 19:38:05,14,100,,,205,51980,4,4.0,1,3.26,0.043,5.09,13,87.71,1,5612,9,19,1,1,1,0,,7807.9,0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0
296263,19834,2012-11-04 18:13:48,5,219,,,219,103711,2,4.0,1,2.2,0.0658,4.18,6,116.0,0,24398,2,11,2,0,1,1,,893.71,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3527222,236788,2013-04-21 09:35:05,24,216,,,39,120822,5,4.5,0,2.3,0.3408,5.88,3,192.38,1,22084,1,115,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3979640,267104,2012-11-08 12:40:25,5,219,2.0,57.1,219,39939,2,3.5,1,2.08,0.1625,4.1,2,42.0,0,13867,1,10,1,0,1,0,,799.34,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,1,55.59,1
4820125,323468,2013-03-31 20:32:55,14,100,,,100,84766,3,4.5,0,3.93,0.7209,5.19,13,104.19,0,20799,6,22,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1308710,87641,2013-04-15 08:09:25,5,219,,,219,38593,3,4.0,1,2.56,0.2765,4.86,27,94.0,1,3278,5,56,2,1,1,0,,73.34,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
4582622,307478,2013-02-07 11:27:47,5,219,,,219,85106,4,4.0,1,2.64,0.0017,5.02,7,115.0,0,8347,2,2,2,0,1,1,,179.16,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
2632248,176618,2013-01-27 16:52:20,16,31,,,56,130325,4,4.5,1,4.54,,5.31,32,150.78,0,78,6,87,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3722558,250003,2013-03-29 17:44:52,14,100,,,100,45068,4,4.0,1,2.4,0.2562,5.06,2,158.25,0,21995,1,4,2,0,1,0,,44.91,0,,,,-1.0,0.0,13.0,,,,,,,0.0,0.0,,,,,,,,-1.0,0.0,13.0,0,,0
3518004,236187,2012-12-04 13:07:49,5,219,,,219,40849,2,3.5,1,0.69,0.0367,4.46,9,53.0,0,517,3,20,3,1,2,0,,197.81,0,,,,0.0,0.0,,,1.0,,,,,,,,,,,,,,,1.0,,0,,0
2401089,161230,2013-03-10 13:33:54,5,219,,,219,92711,2,3.5,1,2.56,,4.72,8,84.0,0,12150,1,18,2,0,1,1,,349.28,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
2386158,160223,2013-02-28 18:54:17,5,219,,,219,96145,3,0.0,0,1.61,,5.16,3,256.0,1,7153,2,1,1,0,1,1,,438.93,0,,,,,,,,-1.0,,,,,,,,,,,,,,,,,0,,0
3316345,222679,2012-12-15 15:22:04,5,219,,,219,38456,2,3.5,1,1.95,,4.62,10,75.0,0,2848,3,12,2,0,1,1,,399.42,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
2033529,136494,2013-06-10 17:34:54,18,129,,,4,103071,2,3.5,0,4.84,0.0374,0.0,9,19.89,0,6678,1,25,1,0,1,1,,670.19,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,,0
3285776,220618,2013-03-02 10:12:06,32,220,,,31,34487,3,4.5,0,5.14,0.1298,5.02,33,107.12,0,6785,3,118,4,0,2,1,,10137.35,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3397341,228173,2012-11-07 04:10:20,5,117,,,219,1934,2,2.5,0,2.64,0.0413,4.55,30,53.0,0,23246,2,100,2,0,1,1,,,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
3115790,209226,2013-02-09 22:52:17,14,100,,,219,128313,3,4.0,1,4.74,0.42100000000000004,5.21,3,148.7,1,20319,7,16,2,1,1,0,,3167.46,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,76.0,,,,,,,0.0,0.0,,0,,0
2907816,195315,2013-05-02 09:04:42,5,219,,,219,79342,3,4.5,1,2.3,0.055,4.73,14,80.0,0,27030,2,8,2,0,1,1,,,0,,,,,,,-1.0,0.0,10.0,,,,-1.0,0.0,11.0,,,,,,,-1.0,0.0,11.0,0,,0
2137042,143408,2013-02-10 11:41:02,32,220,,,219,67974,4,4.5,1,1.39,0.005,5.17,34,239.4,0,3073,1,60,2,3,1,1,,7192.53,0,,,,1.0,0.0,18.0,1.0,0.0,18.0,,,,,,,,,,,,,,,,0,,0
3890815,261148,2013-06-15 08:23:00,5,219,,,219,119527,4,4.5,1,5.18,0.2989,0.0,20,254.0,0,9402,2,6,2,2,1,1,,380.96,0,,,,0.0,0.0,9.0,0.0,0.0,9.0,,,,0.0,0.0,,,,,,,,0.0,0.0,9.0,0,,0
2117109,142060,2013-04-15 20:57:56,24,216,2.65,63.36,219,66475,2,3.5,1,3.4,0.0562,5.21,8,96.57,0,27770,2,1,2,0,1,0,,,1,,,,1.0,0.0,25.0,,,,,,,-1.0,0.0,21.0,,,,,,,-1.0,0.0,15.0,0,,0
3306396,221991,2012-11-15 14:56:59,16,31,,,99,35898,3,3.0,1,0.0,0.0,4.46,29,81.81,0,13292,3,21,2,0,1,1,,352.74,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
995268,66484,2013-06-12 11:39:34,5,219,,,219,106919,3,3.5,1,3.26,0.1754,0.0,4,136.0,0,27456,1,23,4,2,2,1,,339.99,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
4397490,295076,2013-02-26 17:58:28,15,55,,,55,99145,3,4.0,1,0.0,,4.91,18,95.28,0,14841,1,5,1,0,1,0,,,0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0,,0
1303967,87340,2013-06-01 15:01:53,15,55,2.13,102.35,132,133258,3,3.5,1,0.0,,4.74,22,74.48,0,5680,3,12,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
742670,49697,2013-06-28 20:18:43,5,219,,,219,104588,3,4.5,1,1.61,0.0051,0.0,19,89.0,0,11468,1,6,2,2,1,1,,631.47,0,,,,0.0,0.0,5.0,,,,,,,,,,,,,,,,,1.0,,0,,0
3914718,262788,2013-01-09 10:35:20,5,219,,,219,87705,3,5.0,1,0.69,0.0007,4.8,12,100.0,0,16135,1,1,1,0,1,1,,51.0,0,,,,0.0,0.0,,,1.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
2180332,146393,2013-06-04 13:24:41,32,220,,,99,127978,3,4.0,0,6.16,0.4193,0.0,10,316.51,0,23431,2,1,1,0,1,0,,10548.87,0,-1.0,0.0,12.0,,,,,,,,,,-1.0,0.0,12.0,,,,,,,,,,0,,0
1798002,120796,2013-01-20 22:16:31,5,219,,,219,30016,4,3.5,1,2.77,0.0327,5.07,33,279.0,1,4335,2,54,4,0,2,1,,86.85,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,-1.0,0.0,37.0,0,,0
4285238,287614,2013-04-20 00:19:56,24,216,,,216,2977,4,5.0,0,4.11,0.0548,4.81,27,100.05,0,20497,1,12,1,1,1,1,,,0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,0,,0
4721640,316759,2013-06-23 05:25:08,14,100,,,100,53276,3,3.5,1,3.22,0.0689,0.0,34,113.8,0,19215,7,27,2,2,1,0,,231.21,1,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0
1616451,108622,2013-02-11 16:33:39,15,55,,,219,60846,4,4.5,1,4.13,0.2318,5.55,13,139.37,1,8192,4,66,2,0,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,24.0,,,,,,,0.0,0.0,,0,,0
4028359,270282,2013-02-17 18:12:59,11,103,,,219,121267,4,4.5,1,5.75,0.5806,6.06,18,236.61,1,24700,11,167,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2424284,162820,2013-06-07 15:01:53,5,219,,,219,140040,3,3.5,1,2.08,0.0759,0.0,9,80.0,0,10603,1,0,2,0,1,1,,92.92,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,12.0,,,,,,,-1.0,0.0,16.0,0,,0
816485,54614,2013-03-21 08:52:02,5,219,,,219,30593,4,4.5,0,3.87,0.0185,5.92,8,295.0,0,4562,1,13,1,2,1,0,,135.9,0,,,,,,,,,,-1.0,0.0,8.0,-1.0,0.0,8.0,,,,,,,-1.0,0.0,8.0,1,684.02,1
3322792,223124,2013-01-18 19:37:28,5,219,,,219,32648,2,3.5,1,1.39,0.0297,4.16,22,42.0,0,10549,2,1,1,0,1,1,,433.8,0,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
3899948,261759,2013-06-18 16:51:17,5,219,,,219,85039,3,0.0,1,1.1,,0.0,29,104.0,0,2870,1,2,2,0,1,1,,211.63,1,,,,0.0,0.0,,-1.0,0.0,5.0,,,,,,,,,,,,,0.0,0.0,,0,,0
